Group,OrigProgram,Marker Color,Marker Icon,Icon Color,Custom Size,Image,Year,Name,Description,Location,Latitude,Longitude,Geocoded address,Street,Town,InformalTown,Zip
Operating Support,SAP,orange,,,,,2018,"Cinestudio, Inc.","$1,671",300 Summit Street Hartford CT 06106-3100,41.745167,-72.69263,"300 SUMMIT ST, HARTFORD, CT, 06106",300 Summit Street,Hartford,Hartford,06106-3100
Operating Support,SAP,orange,,,,,2020,"Cinestudio, Inc.","$5,950",300 Summit Street Hartford CT 06106-3100,41.745167,-72.69263,"300 SUMMIT ST, HARTFORD, CT, 06106",300 Summit Street,Hartford,Hartford,06106-3100
Operating Support,SAP,orange,,,,,2017,Sankofa Kuumba Cultural Arts Consortium,"$4,022",73 Williams Street Hartford CT 06120-2836,41.775364,-72.68309,"73 WILLIAMS ST, HARTFORD, CT, 06120",73 Williams Street,Hartford,Hartford,06120-2836
Operating Support,ENDOW,orange,,,,,2017,"Hartford Symphony Orchestra, Inc.","$5,708",166 Capitol Avenue Hartford CT 06106,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,6106
Operating Support,ENDOW,orange,,,,,2018,"Hartford Symphony Orchestra, Inc.","$19,423",166 Capitol Avenue Hartford CT 06106,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,6106
Operating Support,ENDOW,orange,,,,,2019,"Hartford Symphony Orchestra, Inc.","$40,237",166 Capitol Avenue Hartford CT 06106,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,6106
Operating Support,ENDOW,orange,,,,,2020,"Hartford Symphony Orchestra, Inc.","$9,073",166 Capitol Avenue Hartford CT 06106,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,6106
Operating Support,SAP,orange,,,,,2017,"Hartford Symphony Orchestra, Inc.","$14,856",166 Capitol Avenue Hartford CT 06106,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,6106
Operating Support,SAP,orange,,,,,2018,"Hartford Symphony Orchestra, Inc.","$21,231",166 Capitol Avenue Hartford CT 06106,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,6106
Operating Support,SAP,orange,,,,,2019,"Hartford Symphony Orchestra, Inc.","$12,500",166 Capitol Avenue Hartford CT 06106,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,6106
Operating Support,SAP,orange,,,,,2020,"Hartford Symphony Orchestra, Inc.","$10,500",166 Capitol Avenue Hartford CT 06106,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,6106
Operating Support,DirLocal,orange,,,,,2018,Bushnell Center for the Performing Arts^The,"$157,514",166 Capitol Avenue Hartford CT 06106-1662,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,06106-1662
Operating Support,DirLocal,orange,,,,,2019,Bushnell Center for the Performing Arts^The,"$196,893",166 Capitol Avenue Hartford CT 06106-1662,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,06106-1662
Operating Support,DirLocal,orange,,,,,2020,Bushnell Center for the Performing Arts^The,"$196,893",166 Capitol Avenue Hartford CT 06106-1662,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,06106-1662
Operating Support,ENDOW,orange,,,,,2017,Bushnell Center for the Performing Arts^The,"$28,540",166 Capitol Avenue Hartford CT 06106-1662,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,06106-1662
Operating Support,ENDOW,orange,,,,,2018,Bushnell Center for the Performing Arts^The,"$12,100",166 Capitol Avenue Hartford CT 06106-1662,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,06106-1662
Operating Support,ENDOW,orange,,,,,2019,Bushnell Center for the Performing Arts^The,"$8,047",166 Capitol Avenue Hartford CT 06106-1662,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,06106-1662
Operating Support,ENDOW,orange,,,,,2020,Bushnell Center for the Performing Arts^The,"$45,363",166 Capitol Avenue Hartford CT 06106-1662,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,06106-1662
Operating Support,Mandated,orange,,,,,2017,Bushnell Center for the Performing Arts^The,"$196,893",166 Capitol Avenue Hartford CT 06106-1662,41.762276,-72.68034,"166 CAPITOL AVE, HARTFORD, CT, 06106",166 Capitol Avenue,Hartford,Hartford,06106-1662
Operating Support,ENDOW,orange,,,,,2017,Charter Oak Cultural Center,"$11,815",21 Charter Oak Avenue Hartford CT 06106-1801,41.759586,-72.67457,"21 CHARTER OAK AVE, HARTFORD, CT, 06106",21 Charter Oak Avenue,Hartford,Hartford,06106-1801
Operating Support,ENDOW,orange,,,,,2018,Charter Oak Cultural Center,"$15,465",21 Charter Oak Avenue Hartford CT 06106-1801,41.759586,-72.67457,"21 CHARTER OAK AVE, HARTFORD, CT, 06106",21 Charter Oak Avenue,Hartford,Hartford,06106-1801
Operating Support,ENDOW,orange,,,,,2019,Charter Oak Cultural Center,"$16,365",21 Charter Oak Avenue Hartford CT 06106-1801,41.759586,-72.67457,"21 CHARTER OAK AVE, HARTFORD, CT, 06106",21 Charter Oak Avenue,Hartford,Hartford,06106-1801
Operating Support,ENDOW,orange,,,,,2020,Charter Oak Cultural Center,"$8,223",21 Charter Oak Avenue Hartford CT 06106-1801,41.759586,-72.67457,"21 CHARTER OAK AVE, HARTFORD, CT, 06106",21 Charter Oak Avenue,Hartford,Hartford,06106-1801
Operating Support,SAP,orange,,,,,2018,Charter Oak Cultural Center,"$9,231",21 Charter Oak Avenue Hartford CT 06106-1801,41.759586,-72.67457,"21 CHARTER OAK AVE, HARTFORD, CT, 06106",21 Charter Oak Avenue,Hartford,Hartford,06106-1801
Operating Support,SAP,orange,,,,,2020,Charter Oak Cultural Center,"$8,750",21 Charter Oak Avenue Hartford CT 06106-1801,41.759586,-72.67457,"21 CHARTER OAK AVE, HARTFORD, CT, 06106",21 Charter Oak Avenue,Hartford,Hartford,06106-1801
Operating Support,ENDOW,orange,,,,,2017,"Hartford Performs, Inc.","$3,037",75 Charter Oak Avenue Hartford CT 06106,41.759075,-72.67168,"75 CHARTER OAK AVE, HARTFORD, CT, 06106",75 Charter Oak Avenue,Hartford,Hartford,6106
Operating Support,ENDOW,orange,,,,,2017,Judy Dworin Performance Project Inc.,"$2,997",75 Charter Oak Avenue Hartford CT 06106,41.759075,-72.67168,"75 CHARTER OAK AVE, HARTFORD, CT, 06106",75 Charter Oak Avenue,Hartford,Hartford,6106
Operating Support,ENDOW,orange,,,,,2018,"Hartford Performs, Inc.","$4,545",75 Charter Oak Avenue Hartford CT 06106,41.759075,-72.67168,"75 CHARTER OAK AVE, HARTFORD, CT, 06106",75 Charter Oak Avenue,Hartford,Hartford,6106
Operating Support,ENDOW,orange,,,,,2019,"Hartford Performs, Inc.","$4,886",75 Charter Oak Avenue Hartford CT 06106,41.759075,-72.67168,"75 CHARTER OAK AVE, HARTFORD, CT, 06106",75 Charter Oak Avenue,Hartford,Hartford,6106
Operating Support,ENDOW,orange,,,,,2019,Judy Dworin Performance Project Inc.,"$2,619",75 Charter Oak Avenue Hartford CT 06106,41.759075,-72.67168,"75 CHARTER OAK AVE, HARTFORD, CT, 06106",75 Charter Oak Avenue,Hartford,Hartford,6106
Operating Support,ENDOW,orange,,,,,2020,"Hartford Performs, Inc.","$3,507",75 Charter Oak Avenue Hartford CT 06106,41.759075,-72.67168,"75 CHARTER OAK AVE, HARTFORD, CT, 06106",75 Charter Oak Avenue,Hartford,Hartford,6106
Operating Support,ENDOW,orange,,,,,2020,Judy Dworin Performance Project Inc.,"$5,111",75 Charter Oak Avenue Hartford CT 06106,41.759075,-72.67168,"75 CHARTER OAK AVE, HARTFORD, CT, 06106",75 Charter Oak Avenue,Hartford,Hartford,6106
Operating Support,SAP,orange,,,,,2018,Judy Dworin Performance Project Inc.,"$5,055",75 Charter Oak Avenue Hartford CT 06106,41.759075,-72.67168,"75 CHARTER OAK AVE, HARTFORD, CT, 06106",75 Charter Oak Avenue,Hartford,Hartford,6106
Operating Support,SAP,orange,,,,,2019,Judy Dworin Performance Project Inc.,"$5,000",75 Charter Oak Avenue Hartford CT 06106,41.759075,-72.67168,"75 CHARTER OAK AVE, HARTFORD, CT, 06106",75 Charter Oak Avenue,Hartford,Hartford,6106
Operating Support,SAP,orange,,,,,2020,"Hartford Performs, Inc.","$8,750",75 Charter Oak Avenue Hartford CT 06106,41.759075,-72.67168,"75 CHARTER OAK AVE, HARTFORD, CT, 06106",75 Charter Oak Avenue,Hartford,Hartford,6106
Operating Support,SAP,orange,,,,,2020,Judy Dworin Performance Project Inc.,"$5,950",75 Charter Oak Avenue Hartford CT 06106,41.759075,-72.67168,"75 CHARTER OAK AVE, HARTFORD, CT, 06106",75 Charter Oak Avenue,Hartford,Hartford,6106
Operating Support,ENDOW,orange,,,,,2019,"Kinsella Arts, Incorporated",$622,65 Van Block Avenue Hartford CT 06106-2826,41.756496,-72.666664,"65 VAN BLOCK AVE, HARTFORD, CT, 06106",65 Van Block Avenue,Hartford,Hartford,06106-2826
Operating Support,ENDOW,orange,,,,,2020,"Kinsella Arts, Incorporated",$500,65 Van Block Avenue Hartford CT 06106-2826,41.756496,-72.666664,"65 VAN BLOCK AVE, HARTFORD, CT, 06106",65 Van Block Avenue,Hartford,Hartford,06106-2826
Operating Support,ENDOW,orange,,,,,2018,Oddfellows Playhouse,"$1,960",128 Washington Street Middletown CT 06457-2820,41.56171,-72.652725,"128 WASHINGTON ST, MIDDLETOWN, CT, 06457",128 Washington Street,Middletown,Middletown,06457-2820
Operating Support,ENDOW,orange,,,,,2019,Oddfellows Playhouse,"$1,843",128 Washington Street Middletown CT 06457-2820,41.56171,-72.652725,"128 WASHINGTON ST, MIDDLETOWN, CT, 06457",128 Washington Street,Middletown,Middletown,06457-2820
Operating Support,ENDOW,orange,,,,,2020,Oddfellows Playhouse,"$1,368",128 Washington Street Middletown CT 06457-2820,41.56171,-72.652725,"128 WASHINGTON ST, MIDDLETOWN, CT, 06457",128 Washington Street,Middletown,Middletown,06457-2820
Operating Support,SAP,orange,,,,,2017,Oddfellows Playhouse,"$4,589",128 Washington Street Middletown CT 06457-2820,41.56171,-72.652725,"128 WASHINGTON ST, MIDDLETOWN, CT, 06457",128 Washington Street,Middletown,Middletown,06457-2820
Operating Support,SAP,orange,,,,,2018,Oddfellows Playhouse,"$6,230",128 Washington Street Middletown CT 06457-2820,41.56171,-72.652725,"128 WASHINGTON ST, MIDDLETOWN, CT, 06457",128 Washington Street,Middletown,Middletown,06457-2820
Operating Support,SAP,orange,,,,,2019,Oddfellows Playhouse,"$5,000",128 Washington Street Middletown CT 06457-2820,41.56171,-72.652725,"128 WASHINGTON ST, MIDDLETOWN, CT, 06457",128 Washington Street,Middletown,Middletown,06457-2820
Operating Support,SAP,orange,,,,,2020,Oddfellows Playhouse,"$5,950",128 Washington Street Middletown CT 06457-2820,41.56171,-72.652725,"128 WASHINGTON ST, MIDDLETOWN, CT, 06457",128 Washington Street,Middletown,Middletown,06457-2820
Operating Support,ENDOW,orange,,,,,2018,"Buttonwood Tree Performing Arts Center, Inc.",$500,605 Main Street Middletown CT 06457-2762,41.563156,-72.65145,"605 MAIN ST, MIDDLETOWN, CT, 06457",605 Main Street,Middletown,Middletown,06457-2762
Operating Support,ENDOW,orange,,,,,2019,"Buttonwood Tree Performing Arts Center, Inc.",$500,605 Main Street Middletown CT 06457-2762,41.563156,-72.65145,"605 MAIN ST, MIDDLETOWN, CT, 06457",605 Main Street,Middletown,Middletown,06457-2762
Operating Support,ENDOW,orange,,,,,2020,"Buttonwood Tree Performing Arts Center, Inc.",$500,605 Main Street Middletown CT 06457-2762,41.563156,-72.65145,"605 MAIN ST, MIDDLETOWN, CT, 06457",605 Main Street,Middletown,Middletown,06457-2762
Operating Support,SAP,orange,,,,,2017,"Buttonwood Tree Performing Arts Center, Inc.","$3,241",605 Main Street Middletown CT 06457-2762,41.563156,-72.65145,"605 MAIN ST, MIDDLETOWN, CT, 06457",605 Main Street,Middletown,Middletown,06457-2762
Operating Support,SAP,orange,,,,,2018,"Buttonwood Tree Performing Arts Center, Inc.","$2,711",605 Main Street Middletown CT 06457-2762,41.563156,-72.65145,"605 MAIN ST, MIDDLETOWN, CT, 06457",605 Main Street,Middletown,Middletown,06457-2762
Operating Support,SAP,orange,,,,,2019,"Buttonwood Tree Performing Arts Center, Inc.","$5,000",605 Main Street Middletown CT 06457-2762,41.563156,-72.65145,"605 MAIN ST, MIDDLETOWN, CT, 06457",605 Main Street,Middletown,Middletown,06457-2762
Operating Support,SAP,orange,,,,,2018,Wesleyan Potters Inc,"$5,506",350 South Main Street Middletown CT 06457-4213,41.54641,-72.651184,"350 S MAIN ST, MIDDLETOWN, CT, 06457",350 South Main Street,Middletown,Middletown,06457-4213
Operating Support,SAP,orange,,,,,2019,Wesleyan Potters Inc,"$5,000",350 South Main Street Middletown CT 06457-4213,41.54641,-72.651184,"350 S MAIN ST, MIDDLETOWN, CT, 06457",350 South Main Street,Middletown,Middletown,06457-4213
Operating Support,SAP,orange,,,,,2020,Wesleyan Potters Inc,"$5,950",350 South Main Street Middletown CT 06457-4213,41.54641,-72.651184,"350 S MAIN ST, MIDDLETOWN, CT, 06457",350 South Main Street,Middletown,Middletown,06457-4213
Operating Support,SAP,orange,,,,,2017,City of Middletown Arts & Culture,"$9,464",245 Dekoven Drive Middletown CT 06457-3460,41.562294,-72.64775,"245 DEKOVEN DR, MIDDLETOWN, CT, 06457",245 Dekoven Drive,Middletown,Middletown,06457-3460
Operating Support,SAP,orange,,,,,2018,City of Middletown Arts & Culture,"$9,358",245 Dekoven Drive Middletown CT 06457-3460,41.562294,-72.64775,"245 DEKOVEN DR, MIDDLETOWN, CT, 06457",245 Dekoven Drive,Middletown,Middletown,06457-3460
Operating Support,ENDOW,orange,,,,,2017,Artists for World Peace,"$1,843",377 Ridge Road Middletown CT 06457-4436,41.538242,-72.64236,"377 RIDGE RD, MIDDLETOWN, CT, 06457",377 Ridge Road,Middletown,Middletown,06457-4436
Operating Support,ENDOW,orange,,,,,2018,Artists for World Peace,"$27,458",377 Ridge Road Middletown CT 06457-4436,41.538242,-72.64236,"377 RIDGE RD, MIDDLETOWN, CT, 06457",377 Ridge Road,Middletown,Middletown,06457-4436
Operating Support,ENDOW,orange,,,,,2019,Artists for World Peace,"$1,535",377 Ridge Road Middletown CT 06457-4436,41.538242,-72.64236,"377 RIDGE RD, MIDDLETOWN, CT, 06457",377 Ridge Road,Middletown,Middletown,06457-4436
Operating Support,ENDOW,orange,,,,,2020,Artists for World Peace,"$27,442",377 Ridge Road Middletown CT 06457-4436,41.538242,-72.64236,"377 RIDGE RD, MIDDLETOWN, CT, 06457",377 Ridge Road,Middletown,Middletown,06457-4436
Operating Support,SAP,orange,,,,,2017,Artists for World Peace,"$5,502",377 Ridge Road Middletown CT 06457-4436,41.538242,-72.64236,"377 RIDGE RD, MIDDLETOWN, CT, 06457",377 Ridge Road,Middletown,Middletown,06457-4436
Operating Support,SAP,orange,,,,,2018,Artists for World Peace,"$2,889",377 Ridge Road Middletown CT 06457-4436,41.538242,-72.64236,"377 RIDGE RD, MIDDLETOWN, CT, 06457",377 Ridge Road,Middletown,Middletown,06457-4436
Operating Support,SAP,orange,,,,,2020,Artists for World Peace,"$5,950",377 Ridge Road Middletown CT 06457-4436,41.538242,-72.64236,"377 RIDGE RD, MIDDLETOWN, CT, 06457",377 Ridge Road,Middletown,Middletown,06457-4436
Operating Support,ENDOW,orange,,,,,2018,Little Theatre of Manchester,"$3,215",177 Hartford Road Manchester CT 06040-5922,41.76488,-72.52939,"177 HARTFORD RD, MANCHESTER, CT, 06040",177 Hartford Road,Manchester,Manchester,06040-5922
Operating Support,ENDOW,orange,,,,,2019,Little Theatre of Manchester,"$1,917",177 Hartford Road Manchester CT 06040-5922,41.76488,-72.52939,"177 HARTFORD RD, MANCHESTER, CT, 06040",177 Hartford Road,Manchester,Manchester,06040-5922
Operating Support,ENDOW,orange,,,,,2020,Little Theatre of Manchester,"$1,129",177 Hartford Road Manchester CT 06040-5922,41.76488,-72.52939,"177 HARTFORD RD, MANCHESTER, CT, 06040",177 Hartford Road,Manchester,Manchester,06040-5922
Operating Support,SAP,orange,,,,,2017,Little Theatre of Manchester,"$6,506",177 Hartford Road Manchester CT 06040-5922,41.76488,-72.52939,"177 HARTFORD RD, MANCHESTER, CT, 06040",177 Hartford Road,Manchester,Manchester,06040-5922
Operating Support,SAP,orange,,,,,2018,Little Theatre of Manchester,"$3,654",177 Hartford Road Manchester CT 06040-5922,41.76488,-72.52939,"177 HARTFORD RD, MANCHESTER, CT, 06040",177 Hartford Road,Manchester,Manchester,06040-5922
Operating Support,SAP,orange,,,,,2020,Little Theatre of Manchester,"$5,950",177 Hartford Road Manchester CT 06040-5922,41.76488,-72.52939,"177 HARTFORD RD, MANCHESTER, CT, 06040",177 Hartford Road,Manchester,Manchester,06040-5922
Operating Support,ENDOW,orange,,,,,2018,Vernon Community Arts Center,"$1,075",709 Hartford Turnpike Vernon CT 06066-5115,41.838776,-72.46568,"709 HARTFORD TPKE, VERNON, CT, 06066",709 Hartford Turnpike,Vernon,Vernon Rockville,06066-5115
Operating Support,ENDOW,orange,,,,,2019,Vernon Community Arts Center,$500,709 Hartford Turnpike Vernon CT 06066-5115,41.838776,-72.46568,"709 HARTFORD TPKE, VERNON, CT, 06066",709 Hartford Turnpike,Vernon,Vernon Rockville,06066-5115
Operating Support,ENDOW,orange,,,,,2020,Vernon Community Arts Center,$659,709 Hartford Turnpike Vernon CT 06066-5115,41.838776,-72.46568,"709 HARTFORD TPKE, VERNON, CT, 06066",709 Hartford Turnpike,Vernon,Vernon Rockville,06066-5115
Operating Support,SAP,orange,,,,,2017,Vernon Community Arts Center,"$3,796",709 Hartford Turnpike Vernon CT 06066-5115,41.838776,-72.46568,"709 HARTFORD TPKE, VERNON, CT, 06066",709 Hartford Turnpike,Vernon,Vernon Rockville,06066-5115
Operating Support,SAP,orange,,,,,2018,Vernon Community Arts Center,"$1,440",709 Hartford Turnpike Vernon CT 06066-5115,41.838776,-72.46568,"709 HARTFORD TPKE, VERNON, CT, 06066",709 Hartford Turnpike,Vernon,Vernon Rockville,06066-5115
Operating Support,SAP,orange,,,,,2019,Vernon Community Arts Center,"$2,000",709 Hartford Turnpike Vernon CT 06066-5115,41.838776,-72.46568,"709 HARTFORD TPKE, VERNON, CT, 06066",709 Hartford Turnpike,Vernon,Vernon Rockville,06066-5115
Operating Support,ENDOW,orange,,,,,2017,Hepburn^Cultural Arts Center Katharine,"$1,574",300 Main Street Old Saybrook CT 06475-2384,41.29072,-72.37607,"300 MAIN ST, OLD SAYBROOK, CT, 06475",300 Main Street,Old Saybrook,Old Saybrook,06475-2384
Operating Support,ENDOW,orange,,,,,2018,Hepburn^Cultural Arts Center Katharine,"$6,375",300 Main Street Old Saybrook CT 06475-2384,41.29072,-72.37607,"300 MAIN ST, OLD SAYBROOK, CT, 06475",300 Main Street,Old Saybrook,Old Saybrook,06475-2384
Operating Support,ENDOW,orange,,,,,2019,Hepburn^Cultural Arts Center Katharine,"$5,600",300 Main Street Old Saybrook CT 06475-2384,41.29072,-72.37607,"300 MAIN ST, OLD SAYBROOK, CT, 06475",300 Main Street,Old Saybrook,Old Saybrook,06475-2384
Operating Support,ENDOW,orange,,,,,2020,Hepburn^Cultural Arts Center Katharine,"$11,642",300 Main Street Old Saybrook CT 06475-2384,41.29072,-72.37607,"300 MAIN ST, OLD SAYBROOK, CT, 06475",300 Main Street,Old Saybrook,Old Saybrook,06475-2384
Operating Support,SAP,orange,,,,,2017,Hepburn^Cultural Arts Center Katharine,"$9,183",300 Main Street Old Saybrook CT 06475-2384,41.29072,-72.37607,"300 MAIN ST, OLD SAYBROOK, CT, 06475",300 Main Street,Old Saybrook,Old Saybrook,06475-2384
Operating Support,SAP,orange,,,,,2018,Hepburn^Cultural Arts Center Katharine,"$15,385",300 Main Street Old Saybrook CT 06475-2384,41.29072,-72.37607,"300 MAIN ST, OLD SAYBROOK, CT, 06475",300 Main Street,Old Saybrook,Old Saybrook,06475-2384
Operating Support,SAP,orange,,,,,2019,Hepburn^Cultural Arts Center Katharine,"$10,000",300 Main Street Old Saybrook CT 06475-2384,41.29072,-72.37607,"300 MAIN ST, OLD SAYBROOK, CT, 06475",300 Main Street,Old Saybrook,Old Saybrook,06475-2384
Operating Support,SAP,orange,,,,,2020,Hepburn^Cultural Arts Center Katharine,"$10,500",300 Main Street Old Saybrook CT 06475-2384,41.29072,-72.37607,"300 MAIN ST, OLD SAYBROOK, CT, 06475",300 Main Street,Old Saybrook,Old Saybrook,06475-2384
Operating Support,ENDOW,orange,,,,,2019,Lyme Art Association Inc,"$1,605",90 Lyme Street Old Lyme CT 06371-2333,41.321693,-72.3285,"90 LYME ST, OLD LYME, CT, 06371",90 Lyme Street,Old Lyme,Old Lyme,06371-2333
Operating Support,ENDOW,orange,,,,,2020,Lyme Art Association Inc,"$2,844",90 Lyme Street Old Lyme CT 06371-2333,41.321693,-72.3285,"90 LYME ST, OLD LYME, CT, 06371",90 Lyme Street,Old Lyme,Old Lyme,06371-2333
